Size,Type,Stages,Class,Style,Code,Cv_design,l,w,lw,A,n0,Ah,St,Stroke,Deadlift,l/w,dH,Rows,s1_d,s2_d,s3_d,s4_d,s1_dP,s2_dP,s3_dP,s4_dP,Arrangement,alpha,rowGap
03,S,1,030,L,CB-03-030-1001-S-L,207,37,8,0.099132741,0.000292744,20,-4.85,0.3,50.5,14.4,4.625,11.81220236,-,-,-,-,,1,-,-,,,0.5996,3.31
03,S,1,030,L,CU-03-030-1001-S-L,255.6,39,8,0.103132741,0.000308568,20,-4.85,0.3,50.5,7.4,4.875,11.9677998,-,-,-,-,,1,-,-,,,0.5996,3.31
03,H,1,030,L,CU-03-030-1001-H-L,173,3,3,0.009424778,7.06858E-06,512,-4.85,0.3,50.5,7.4,1,3,16,3,-,-,,1,-,-,,,0.8122,-0.33
03,H,1,030,L,CB-03-030-1001-H-L,151,3,3,0.009424778,7.06858E-06,448,-4.85,0.3,50.5,14.4,1,3,14,3,-,-,,1,-,-,,,0.8122,-0.45
03,H,1,030,E,CU-03-030-1001-H-E,79.1,3,3,0.009424778,7.06858E-06,236,-4.85,0.3,50.5,7.4,1,3,16,3,-,-,,1,-,-,,4/4/4/4/8/8/8/12/12/16/16/20/24/32/32/32/,0.8122,-0.33
03,H,1,030,Q,CU-03-030-1001-H-Q,136.8,3,3,0.009424778,7.06858E-06,408,-4.85,0.3,50.5,7.4,1,3,16,3,-,-,,1,-,-,,4/8/12/16/20/28/32/32/32/32/32/32/32/32/32/32,0.8122,-0.33
03,H,2,030,L,CU-03-030-2001-H-L,74.1,3,3,0.009424778,7.06858E-06,360,-4.85,0.3,50.5,7.4,1,3,9,3,3,-,,0.5,0.5,-,,,0.7,2.01
03,H,2,030,L,CB-03-030-2001-H-L,65.8,3,3,0.009424778,7.06858E-06,320,-4.85,0.3,50.5,14.4,1,3,8,2.2,3,-,,0.75,0.25,-,,,0.7,1.73
03,H,2,030,E,CU-03-030-2001-H-E,30.2,3,3,0.009424778,7.06858E-06,148,-4.85,0.3,50.5,7.4,1,3,9,3,3,-,,0.5,0.5,-,,4/4/8/8/12/16/24/32/40/,0.7,2.01
03,H,2,030,Q,CU-03-030-2001-H-Q,58.8,3,3,0.009424778,7.06858E-06,288,-4.85,0.3,50.5,7.4,1,3,9,2.2,3,-,,0.75,0.25,-,,8/16/28/36/40/40/40/40/40,0.7,2.01
03,H,3,030,L,CU-03-030-3001-H-L,60.5,3,3,0.009424778,7.06858E-06,360,-4.85,0.3,50.5,7.4,1,3,9,3,3,3,,0.334,0.334,0.332,,,0.7,2.01
03,H,3,030,L,CB-03-030-3001-H-L,53.7,3,3,0.009424778,7.06858E-06,320,-4.85,0.3,50.5,14.4,1,3,8,3,3,3,,0.334,0.334,0.332,,,0.7,2.01
03,H,3,030,E,CU-03-030-3001-H-E,29.4,3,3,0.009424778,7.06858E-06,156,-4.85,0.3,50.5,7.4,1,3,9,3,3,3,,0.334,0.334,0.332,,4/8/8/12/16/20/28/40/40,0.7,2.01
03,H,3,030,Q,CU-03-030-3001-H-Q,48,3,3,0.009424778,7.06858E-06,288,-4.85,0.3,50.5,7.4,1,3,9,3,3,3,,0.334,0.334,0.332,,8/16/28/36/40/40/40/40/40,0.7,2.01
03,H,4,030,L,CU-03-030-4001-H-L,52.4,3,3,0.009424778,7.06858E-06,360,-4.85,0.3,50.5,7.4,1,3,9,3,3,3,3,0.25,0.25,0.25,0.25,,0.7,2.01
03,H,4,030,L,CB-03-030-4001-H-L,46.5,3,3,0.009424778,7.06858E-06,336,-4.85,0.3,50.5,14.4,1,3,8,3,3,3,3,0.25,0.25,0.25,0.25,,0.7,
03,H,4,030,E,CU-03-030-4001-H-E,25.4,3,3,0.009424778,7.06858E-06,156,-4.85,0.3,50.5,7.4,1,3,9,3,3,3,3,0.594,0.204,0.118,0.084,4/8/8/12/16/20/28/40/40,0.7,2.01
03,H,4,030,Q,CU-03-030-4001-H-Q,41.6,3,3,0.009424778,7.06858E-06,312,-4.85,0.3,50.5,7.4,1,3,9,3,3,3,3,0.25,0.25,0.25,0.25,8/16/28/36/40/40/40/40/40,0.7,
03,S,1,060,L,CB-03-060-1001-S-L,207,37,8,0.099132741,0.000292744,20,-4.85,0.3,50.5,14.4,4.625,11.81220236,-,-,-,-,,1,-,-,,,0.5996,3.31
03,S,1,060,L,CU-03-060-1001-S-L,255.6,39,8,0.103132741,0.000308568,20,-4.85,0.3,50.5,7.4,4.875,11.9677998,-,-,-,-,,1,-,-,,,0.5996,3.31
03,H,1,060,L,CU-03-060-1001-H-L,173,3,3,0.009424778,7.06858E-06,512,-4.85,0.3,50.5,7.4,1,3,16,3,-,-,,1,-,-,,,0.8122,-0.33
03,H,1,060,L,CB-03-060-1001-H-L,151,3,3,0.009424778,7.06858E-06,448,-4.85,0.3,50.5,14.4,1,3,16,3,-,-,,1,-,-,,,0.8122,-0.45
03,H,1,060,E,CU-03-060-1001-H-E,79.1,3,3,0.009424778,7.06858E-06,236,-4.85,0.3,50.5,7.4,1,3,16,3,-,-,,1,-,-,,4/4/4/4/8/8/8/12/12/16/16/20/24/32/32/32/,0.8122,-0.33
03,H,1,060,Q,CU-03-060-1001-H-Q,136.8,3,3,0.009424778,7.06858E-06,408,-4.85,0.3,50.5,7.4,1,3,16,3,-,-,,1,-,-,,4/8/12/16/20/28/32/32/32/32/32/32/32/32/32/32,0.8122,-0.33
03,H,2,060,L,CU-03-060-2001-H-L,74.1,3,3,0.009424778,7.06858E-06,360,-4.85,0.3,50.5,7.4,1,3,9,3,3,-,,0.5,0.5,-,,,0.7,2.01
03,H,2,060,L,CB-03-060-2001-H-L,65.8,3,3,0.009424778,7.06858E-06,320,-4.85,0.3,50.5,14.4,1,3,8,2.2,3,-,,0.75,0.25,-,,,0.7,1.73
03,H,2,060,E,CU-03-060-2001-H-E,30.2,3,3,0.009424778,7.06858E-06,148,-4.85,0.3,50.5,7.4,1,3,9,3,3,-,,0.5,0.5,-,,4/4/8/8/12/16/24/32/40/,0.7,2.01
03,H,2,060,Q,CU-03-060-2001-H-Q,58.8,3,3,0.009424778,7.06858E-06,288,-4.85,0.3,50.5,7.4,1,3,9,2.2,3,-,,0.75,0.25,-,,8/16/28/36/40/40/40/40/40,0.7,2.01
03,H,3,060,L,CU-03-060-3001-H-L,60.5,3,3,0.009424778,7.06858E-06,360,-4.85,0.3,50.5,7.4,1,3,9,3,3,3,,0.334,0.334,0.332,,,0.7,2.01
03,H,3,060,L,CB-03-060-3001-H-L,53.7,3,3,0.009424778,7.06858E-06,320,-4.85,0.3,50.5,14.4,1,3,8,3,3,3,,0.334,0.334,0.332,,,0.7,2.01
03,H,3,060,E,CU-03-060-3001-H-E,29.4,3,3,0.009424778,7.06858E-06,156,-4.85,0.3,50.5,7.4,1,3,9,3,3,3,,0.334,0.334,0.332,,4/8/8/12/16/20/28/40/40,0.7,2.01
03,H,3,060,Q,CU-03-060-3001-H-Q,48,3,3,0.009424778,7.06858E-06,288,-4.85,0.3,50.5,7.4,1,3,9,3,3,3,,0.334,0.334,0.332,,8/16/28/36/40/40/40/40/40,0.7,2.01
03,H,4,060,L,CU-03-060-4001-H-L,52.4,3,3,0.009424778,7.06858E-06,360,-4.85,0.3,50.5,7.4,1,3,9,3,3,3,3,0.25,0.25,0.25,0.25,,0.7,2.01
03,H,4,060,L,CB-03-060-4001-H-L,46.5,3,3,0.009424778,7.06858E-06,336,-4.85,0.3,50.5,14.4,1,3,8,3,3,3,3,0.25,0.25,0.25,0.25,,0.7,
03,H,4,060,E,CU-03-060-4001-H-E,25.4,3,3,0.009424778,7.06858E-06,156,-4.85,0.3,50.5,7.4,1,3,9,3,3,3,3,0.594,0.204,0.118,0.084,4/8/8/12/16/20/28/40/40,0.7,2.01
03,H,4,060,Q,CU-03-060-4001-H-Q,41.6,3,3,0.009424778,7.06858E-06,312,-4.85,0.3,50.5,7.4,1,3,9,3,3,3,3,0.25,0.25,0.25,0.25,8/16/28/36/40/40/40/40/40,0.7,
03,S,1,090,L,CB-03-090-1001-S-L,207,37,8,0.099132741,0.000292744,20,-4.85,0.3,50.5,14.4,4.625,11.81220236,-,-,-,-,,1,-,-,,,0.5884,3.31
03,S,1,090,L,CU-03-090-1001-S-L,255.6,39,8,0.103132741,0.000308568,20,-4.85,0.3,50.5,7.4,4.875,11.9677998,-,-,-,-,,1,-,-,,,0.5884,3.31
03,H,1,090,L,CU-03-090-1001-H-L,171,3,3,0.009424778,7.06858E-06,512,-4.85,0.3,50.5,7.4,1,3,16,3,-,-,,1,-,-,,,0.8122,-0.33
03,H,1,090,L,CB-03-090-1001-H-L,151.4,3,3,0.009424778,7.06858E-06,448,-4.85,0.3,50.5,14.4,1,3,16,3,-,-,,1,-,-,,,0.8122,-0.79
03,H,1,090,E,CU-03-090-1001-H-E,84.5,3,3,0.009424778,7.06858E-06,252,-4.85,0.3,50.5,7.4,1,3,16,3,-,-,,1,-,-,,4/4/4/8/8/8/8/12/12/16/20/24/28/32/32/32/,0.8122,-0.33
03,H,1,090,Q,CU-03-090-1001-H-Q,136.8,3,3,0.009424778,7.06858E-06,408,-4.85,0.3,50.5,7.4,1,3,16,3,-,-,,1,-,-,,4/8/12/16/20/28/32/32/32/32/32/32/32/32/32/32,0.8122,-0.33
03,H,2,090,L,CU-03-090-2001-H-L,74.1,3,3,0.009424778,7.06858E-06,360,-4.85,0.3,50.5,7.4,1,3,9,3,3,-,,0.5,0.5,-,,,0.7,2.01
03,H,2,090,L,CB-03-090-2001-H-L,65.8,3,3,0.009424778,7.06858E-06,320,-4.85,0.3,50.5,14.4,1,3,7,2.2,3,-,,0.75,0.25,-,,,0.7,1.57
03,H,2,090,E,CU-03-090-2001-H-E,30.2,3,3,0.009424778,7.06858E-06,148,-4.85,0.3,50.5,7.4,1,3,8,3,3,-,,0.5,0.5,-,,4/4/8/8/12/16/24/32/40/,0.7,1.57
03,H,2,090,Q,CU-03-090-2001-H-Q,58.8,3,3,0.009424778,7.06858E-06,288,-4.85,0.3,50.5,7.4,1,3,9,2.2,3,-,,0.75,0.25,-,,8/16/28/36/40/40/40/40/40,0.7,1.57
03,H,3,090,L,CU-03-090-3001-H-L,60.5,3,3,0.009424778,7.06858E-06,360,-4.85,0.3,50.5,7.4,1,3,9,3,3,3,,0.334,0.334,0.332,,,0.7,2.01
03,H,3,090,L,CB-03-090-3001-H-L,53.7,3,3,0.009424778,7.06858E-06,320,-4.85,0.3,50.5,14.4,1,3,8,3,3,3,,0.334,0.334,0.332,,,0.7,2.01
03,H,3,090,E,CU-03-090-3001-H-E,29.4,3,3,0.009424778,7.06858E-06,156,-4.85,0.3,50.5,7.4,1,3,9,3,3,3,,0.334,0.334,0.332,,4/8/8/12/16/20/28/40/40,0.7,2.01
03,H,3,090,Q,CU-03-090-3001-H-Q,48,3,3,0.009424778,7.06858E-06,288,-4.85,0.3,50.5,7.4,1,3,9,3,3,3,,0.334,0.334,0.332,,8/16/28/36/40/40/40/40/40,0.7,2.01
03,H,4,090,L,CU-03-090-4001-H-L,52.4,3,3,0.009424778,7.06858E-06,360,-4.85,0.3,50.5,7.4,1,3,9,3,3,3,3,0.25,0.25,0.25,0.25,,0.7,2.01
03,H,4,090,L,CB-03-090-4001-H-L,46.5,3,3,0.009424778,7.06858E-06,336,-4.85,0.3,50.5,14.4,1,3,8,3,3,3,3,0.25,0.25,0.25,0.25,,0.7,
03,H,4,090,E,CU-03-090-4001-H-E,25.4,3,3,0.009424778,7.06858E-06,156,-4.85,0.3,50.5,7.4,1,3,9,3,3,3,3,0.25,0.25,0.25,0.25,4/8/8/12/16/20/28/40/40,0.7,2.01
03,H,4,090,Q,CU-03-090-4001-H-Q,41.6,3,3,0.009424778,7.06858E-06,312,-4.85,0.3,50.5,7.4,1,3,9,3,3,3,3,0.25,0.25,0.25,0.25,8/16/28/36/40/40/40/40/40,0.7,
03,S,1,150,L,CB-03-150-1001-S-L,173,35,8,0.095132741,0.00027692,20,-4.85,0.3,48,14.5,4.375,11.64352026,-,-,-,-,,1,-,-,,,0.5328,2.37
03,S,1,150,L,CU-03-150-1001-S-L,217.1,37,8,0.099132741,0.000292744,20,-4.85,0.3,48,7.5,4.625,11.81220236,-,-,-,-,,1,-,-,,,0.5328,2.37
03,H,1,150,L,CU-03-150-1001-H-L,139,3,3,0.009424778,7.06858E-06,420,-4.85,0.3,48,7.5,1,3,15,3,-,-,,1,-,-,,,0.7955,-0.34
03,H,1,150,L,CB-03-150-1001-H-L,120.5,3,3,0.009424778,7.06858E-06,364,-4.85,0.3,48,14.5,1,3,13,3,-,-,,1,-,-,,,0.7955,
03,H,1,150,E,CU-03-150-1001-H-E,68.3,3,3,0.009424778,7.06858E-06,208,-4.85,0.3,48,7.5,1,3,15,3,-,-,,1,-,-,,4/4/4/4/8/8/8/12/12/16/20/24/28/28/28/,0.7955,-0.34
03,H,1,150,Q,CU-03-150-1001-H-Q,110.3,3,3,0.009424778,7.06858E-06,336,-4.85,0.3,48,7.5,1,3,15,3,-,-,,1,-,-,,4/8/12/16/20/24/28/28/28/28/28/28/28/28/28,0.7955,-0.34
03,H,2,150,L,CU-03-150-2001-H-L,59.3,3,3,0.009424778,7.06858E-06,288,-4.85,0.3,48,7.7,1,3,8,3,3,-,,0.5,0.5,-,,,0.7,2.33
03,H,2,150,L,CB-03-150-2001-H-L,51.8,3,3,0.009424778,7.06858E-06,252,-4.85,0.3,48,14.5,1,3,7,2.3,3,-,,0.7,0.3,-,,,0.7,1.57
03,H,2,150,E,CU-03-150-2001-H-E,24.5,3,3,0.009424778,7.06858E-06,120,-4.85,0.3,48,7.7,1,3,8,3,3,-,,0.5,0.5,-,,4/4/8/8/12/20/28/36/,0.7,1.57
03,H,2,150,Q,CU-03-150-2001-H-Q,47.4,3,3,0.009424778,7.06858E-06,232,-4.85,0.3,48,7.7,1,3,8,2.3,3,-,,0.7,0.3,-,,8/16/28/36/36/36/36/36,0.7,1.57
03,H,3,150,L,CU-03-150-3001-H-L,48.4,3,3,0.009424778,7.06858E-06,288,-4.85,0.3,48,7.7,1,3,8,3,3,3,,0.334,0.334,0.332,,,0.7,2.33
03,H,3,150,L,CB-03-150-3001-H-L,42.3,3,3,0.009424778,7.06858E-06,252,-4.85,0.3,48,14.5,1,3,7,3,2.4,3,,0.665,0.225,0.108,,,0.7,
03,H,3,150,E,CU-03-150-3001-H-E,23.3,3,3,0.009424778,7.06858E-06,124,-4.85,0.3,48,7.7,1,3,8,3,3,3,,0.334,0.334,0.332,,4/8/8/12/16/24/32/36,0.7,2.33
03,H,3,150,Q,CU-03-150-3001-H-Q,38.7,3,3,0.009424778,7.06858E-06,232,-4.85,0.3,48,7.7,1,3,8,3,3,3,,0.665,0.225,0.1,,8/16/28/40/44/44/44/44/44/,0.7,2.69
03,H,4,150,L,CU-03-150-4001-H-L,44.2,3,3,0.009424778,7.06858E-06,304,-4.85,0.3,48,7.7,1,3,8,3,3,3,3,0.25,0.25,0.25,0.25,,0.7,2.01
03,H,4,150,L,CB-03-150-4001-H-L,38.6,3,3,0.009424778,7.06858E-06,266,-4.85,0.3,48,14.5,1,3,7,3,3,3,3,0.25,0.25,0.25,0.25,,0.7,2.08
03,H,4,150,E,CU-03-150-4001-H-E,21.4,3,3,0.009424778,7.06858E-06,148,-4.85,0.3,48,7.7,1,3,8,3,3,3,3,0.25,0.25,0.25,0.25,4/8/8/12/16/24/36/40,0.7,2.01
03,H,4,150,Q,CU-03-150-4001-H-Q,34.7,3,3,0.009424778,7.06858E-06,240,-4.85,0.3,48,7.7,1,3,8,3,3,3,3,0.25,0.25,0.25,0.25,8/16/28/36/38/38/38/38,0.7,2.64
03,S,1,250,L,CB-03-250-1001-S-L,118,36.5,8,0.098132741,0.000288788,16,-4.85,0.3,50,15.8,4.5625,11.77132102,-,-,-,-,,1,-,-,,,0.4372,2.8
03,S,1,250,L,CU-03-250-1001-S-L,149.1,39,8,0.103132741,0.000308568,16,-4.85,0.3,50,7.8,4.875,11.9677998,-,-,-,-,,1,-,-,,,0.4372,2.8
03,H,1,250,L,CU-03-250-1001-H-L,102,3,3,0.009424778,7.06858E-06,360,-4.85,0.3,50,7.8,1,3,15,3,-,-,,1,-,-,,,0.6811,-0.21
03,H,1,250,L,CB-03-250-1001-H-L,88.4,3,3,0.009424778,7.06858E-06,312,-4.85,0.3,50,15.8,1,3,13,3,-,-,,1,-,-,,,0.6811,
03,H,1,250,E,CU-03-250-1001-H-E,52.8,3,3,0.009424778,7.06858E-06,188,-4.85,0.3,50,7.8,1,3,15,3,-,-,,1,-,-,,4/4/4/4/8/8/8/12/12/16/16/20/24/24/24/,0.6811,-0.21
03,H,1,250,Q,CU-03-250-1001-H-Q,84.3,3,3,0.009424778,7.06858E-06,300,-4.85,0.3,50,7.8,1,3,15,3,-,-,,1,-,-,,4/8/12/16/20/24/24/24/24/24/24/24/24/24/24,0.6811,-0.21
03,H,2,250,L,CU-03-250-2001-H-L,52.7,3,3,0.009424778,7.06858E-06,256,-4.85,0.3,50,8,1,3,8,3,3,-,,0.5,0.5,-,,,0.7,2.57
03,H,2,250,L,CB-03-250-2001-H-L,46.1,3,3,0.009424778,7.06858E-06,224,-4.85,0.3,50,15.9,1,3,7,2.2,3,-,,0.75,0.25,-,,,0.7,2.18
03,H,2,250,E,CU-03-250-2001-H-E,23.7,3,3,0.009424778,7.06858E-06,116,-4.85,0.3,50,8,1,3,8,3,3,-,,0.5,0.5,-,,4/4/8/8/12/20/28/32/,0.7,2.57
03,H,2,250,Q,CU-03-250-2001-H-Q,41.7,3,3,0.009424778,7.06858E-06,204,-4.85,0.3,50,8,1,3,8,2.2,3,-,,0.75,0.25,-,,4/16/24/32/32/32/32/32,0.7,2.57
03,H,3,250,L,CU-03-250-3001-H-L,43,3,3,0.009424778,7.06858E-06,256,-4.85,0.3,50,8,1,3,8,3,3,3,,0.334,0.334,0.332,,,0.7,2.57
03,H,3,250,L,CB-03-250-3001-H-L,37.6,3,3,0.009424778,7.06858E-06,224,-4.85,0.3,50,15.9,1,3,7,3,3,3,,0.334,0.334,0.332,,,0.7,2.57
03,H,3,250,E,CU-03-250-3001-H-E,22.7,3,3,0.009424778,7.06858E-06,128,-4.85,0.3,50,8,1,3,8,3,3,3,,0.334,0.334,0.332,,4/8/8/12/16/24/28/28,0.7,2.57
03,H,3,250,Q,CU-03-250-3001-H-Q,34,3,3,0.009424778,7.06858E-06,204,-4.85,0.3,50,8,1,3,8,3,3,3,,0.334,0.334,0.332,,4/16/24/32/32/32/32/32,0.7,2.57
03,H,4,250,L,CU-03-250-4001-H-L,41.9,3,3,0.009424778,7.06858E-06,288,-4.85,0.3,50,8,1,3,9,3,3,3,3,0.25,0.25,0.25,0.25,,0.7,1.88
03,H,4,250,L,CB-03-250-4001-H-L,37.2,3,3,0.009424778,7.06858E-06,256,-4.85,0.3,50,15.9,1,3,8,3,3,3,3,0.25,0.25,0.25,0.25,,0.7,2.2
03,H,4,250,E,CU-03-250-4001-H-E,20.2,3,3,0.009424778,7.06858E-06,140,-4.85,0.3,50,8,1,3,9,3,3,3,3,0.25,0.25,0.25,0.25,4/4/8/8/12/16/24/32/32,0.7,1.88
03,H,4,250,Q,CU-03-250-4001-H-Q,32.4,3,3,0.009424778,7.06858E-06,224,-4.85,0.3,50,8,1,3,9,3,3,3,3,0.25,0.25,0.25,0.25,4/12/20/28/32/32/32/32/32,0.7,1.88
04,S,1,015,L,CB-04-015-1001-S-L,433,52,10,0.135415927,0.00051428,24,-4.85,0.3,66,14.7,5.2,15.19112303,-,-,-,-,,1,-,-,,,0.5927,2.83
04,S,1,015,L,CU-04-015-1001-S-L,444,54,10,0.139415927,0.00053406,20,-4.85,0.3,66,7.7,5.4,15.32278308,-,-,-,-,,1,-,-,,,0.61,2.83
04,H,1,015,L,CU-04-015-1001-H-L,311.14,4,4,0.012566371,1.25664E-05,576,-4.85,0.3,66,7.7,1,4,18,4,-,-,,1,-,-,,,0.7303,-0.85
04,H,1,015,L,CB-04-015-1001-H-L,276.57,4,4,0.012566371,1.25664E-05,512,-4.85,0.3,66,14.7,1,4,16,4,-,-,-,1,-,-,,,0.7303,-0.38
04,H,1,015,E,CU-04-015-1001-H-E,145.7,4,4,0.012566371,1.25664E-05,272,-4.85,0.3,66,7.7,1,4,18,4,-,-,,1,-,-,,4/4/4/4/8/8/8/8/12/12/16/16/20/24/28/32/32/32/,0.7303,-0.85
04,H,1,015,Q,CU-04-015-1001-H-Q,248.6,4,4,0.012566371,1.25664E-05,464,-4.85,0.3,66,7.7,1,4,18,4,-,-,,1,-,-,,4/8/12/16/20/24/28/32/32/32/32/32/32/32/32/32/32/32,0.7303,-0.85
04,H,2,015,L,CU-04-015-2001-H-L,146.4,4,4,0.012566371,1.25664E-05,400,-4.85,0.3,66,8.5,1,4,10,4,4,-,,0.5,0.5,-,,,0.7,1.94
04,H,2,015,L,CB-04-015-2001-H-L,131.7,4,4,0.012566371,1.25664E-05,360,-4.85,0.3,66,15.8,1,4,9,3,4,-,-,0.68,0.32,-,,,0.7,1.78
04,H,2,015,E,CU-04-015-2001-H-E,63.9,4,4,0.012566371,1.25664E-05,160,-4.85,0.3,66,8.5,1,4,10,4,4,-,,0.5,0.5,-,,4/4/8/8/12/16/20/28/36/40,0.7,1.94
04,H,2,015,Q,CU-04-015-2001-H-Q,114.8,4,4,0.012566371,1.25664E-05,316,-4.85,0.3,66,8.5,1,4,9,3,4,-,,0.72,0.28,-,,8/12/24/32/40/40/40/40/40/40,0.7,1.81
04,H,3,015,L,CU-04-015-3001-H-L,119.5,4,4,0.012566371,1.25664E-05,400,-4.85,0.3,66,8.5,1,4,10,4,4,4,,0.334,0.334,0.332,,,0.7,1.94
04,H,3,015,L,CB-04-015-3001-H-L,107.5,4,4,0.012566371,1.25664E-05,360,-4.85,0.3,66,15.8,1,4,9,4,4,4,,0.334,0.334,0.332,,,0.7,1.78
04,H,3,015,E,CU-04-015-3001-H-E,52.2,4,4,0.012566371,1.25664E-05,160,-4.85,0.3,66,8.5,1,4,10,4,4,4,,0.334,0.334,0.332,,4/4/8/8/12/16/20/28/36/40,0.7,1.94
04,H,3,015,Q,CU-04-015-3001-H-Q,93.7,4,4,0.012566371,1.25664E-05,316,-4.85,0.3,66,8.5,1,4,10,4,4,4,,0.334,0.334,0.332,,8/16/28/40/44/44/44/44/44/,0.7,1.81
04,H,4,015,L,CU-04-015-4001-H-L,103.5,4,4,0.012566371,1.25664E-05,400,-4.85,0.3,66,8.5,1,4,10,4,4,4,4,0.25,0.25,0.25,0.25,,0.7,1.94
04,H,4,015,L,CB-04-015-4001-H-L,93.1,4,4,0.012566371,1.25664E-05,360,-4.85,0.3,66,15.8,1,4,9,4,4,4,4,0.25,0.25,0.25,0.25,,0.7,1.78
04,H,4,015,E,CU-04-015-4001-H-E,45.2,4,4,0.012566371,1.25664E-05,160,-4.85,0.3,66,8.5,1,4,10,4,4,4,4,0.25,0.25,0.25,0.25,4/4/8/8/12/16/20/28/36/40,0.7,1.94
04,H,4,015,Q,CU-04-015-4001-H-Q,81.1,40,4,0.125663706,0.001256637,316,-4.85,0.3,66,8.5,1,4,10,4,4,4,4,0.25,0.25,0.25,0.25,8/12/24/32/40/40/40/40/40/40,0.7,1.94
04,S,1,030,L,CB-04-030-1001-S-L,433,52,10,0.135415927,0.00051428,24,-4.85,0.3,66,14.7,5.2,15.19112303,-,-,-,-,,1,-,-,,,0.5861,2.83
04,S,1,030,L,CU-04-030-1001-S-L,444,54,10,0.139415927,0.00053406,20,-4.85,0.3,66,7.7,5.4,15.32278308,-,-,-,-,,1,-,-,,,0.61,2.83
04,H,1,030,L,CU-04-030-1001-H-L,311.14,4,4,0.012566371,1.25664E-05,576,-4.85,0.3,66,7.7,1,4,18,4,-,-,,1,-,-,,,0.7303,-0.85
04,H,1,030,L,CB-04-030-1001-H-L,276.5,4,4,0.012566371,1.25664E-05,512,-4.85,0.3,66,14.7,1,4,16,4,-,-,,1,-,-,,,0.7303,-0.85
04,H,1,030,E,CU-04-030-1001-H-E,145.7,4,4,0.012566371,1.25664E-05,248,-4.85,0.3,66,7.7,1,4,18,4,-,-,,1,-,-,,4/4/4/4/8/8/8/8/12/12/16/16/20/24/28/32/32/32/,0.7303,-0.85
04,H,1,030,Q,CU-04-030-1001-H-Q,248.6,4,4,0.012566371,1.25664E-05,464,-4.85,0.3,66,7.7,1,4,18,4,-,-,,1,-,-,,4/8/12/16/20/24/28/32/32/32/32/32/32/32/32/32/32/32,0.7303,-0.85
04,H,2,030,L,CU-04-030-2001-H-L,146.4,4,4,0.012566371,1.25664E-05,400,-4.85,0.3,66,8.5,1,4,10,4,4,-,,0.5,0.5,-,,,0.7,1.94
04,H,2,030,L,CB-04-030-2001-H-L,131.7,4,4,0.012566371,1.25664E-05,360,-4.85,0.3,66,15.8,1,4,9,3,4,-,,0.72,0.28,-,,,0.7,1.78
04,H,2,030,E,CU-04-030-2001-H-E,63.9,4,4,0.012566371,1.25664E-05,160,-4.85,0.3,66,8.5,1,4,10,4,4,-,,0.5,0.5,-,,4/4/8/8/12/16/20/28/36/40,0.7,1.94
04,H,2,030,Q,CU-04-030-2001-H-Q,114.8,4,4,0.012566371,1.25664E-05,316,-4.85,0.3,66,8.5,1,4,9,3,4,-,,0.72,0.28,-,,8/12/24/32/40/40/40/40/40/40,0.7,1.81
04,H,3,030,L,CU-04-030-3001-H-L,119.5,4,4,0.012566371,1.25664E-05,400,-4.85,0.3,66,8.5,1,4,10,4,4,4,,0.334,0.334,0.332,,,0.7,1.94
04,H,3,030,L,CB-04-030-3001-H-L,107.5,4,4,0.012566371,1.25664E-05,360,-4.85,0.3,66,15.8,1,4,9,4,4,4,,0.334,0.334,0.332,,,0.7,2.6
04,H,3,030,E,CU-04-030-3001-H-E,52.2,4,4,0.012566371,1.25664E-05,160,-4.85,0.3,66,8.5,1,4,10,4,4,4,,0.334,0.334,0.332,,4/4/8/8/12/16/20/28/36/40,0.7,1.94
04,H,3,030,Q,CU-04-030-3001-H-Q,93.7,4,4,0.012566371,1.25664E-05,316,-4.85,0.3,66,8.5,1,4,10,4,4,4,,0.334,0.334,0.332,,8/16/28/40/44/44/44/44/44/,0.7,1.81
04,H,4,030,L,CU-04-030-4001-H-L,103.5,4,4,0.012566371,1.25664E-05,400,-4.85,0.3,66,8.5,1,4,10,4,4,4,4,0.25,0.25,0.25,0.25,,0.7,1.94
04,H,4,030,L,CB-04-030-4001-H-L,93.1,4,4,0.012566371,1.25664E-05,360,-4.85,0.3,66,15.8,1,4,9,4,4,4,4,0.25,0.25,0.25,0.25,,0.7,2.6
04,H,4,030,E,CU-04-030-4001-H-E,45.2,4,4,0.012566371,1.25664E-05,160,-4.85,0.3,66,8.5,1,4,10,4,4,4,4,0.25,0.25,0.25,0.25,4/4/8/8/12/16/20/28/36/40,0.7,1.94
04,H,4,030,Q,CU-04-030-4001-H-Q,81.1,4,4,0.012566371,1.25664E-05,316,-4.85,0.3,66,8.5,1,4,10,4,4,4,4,0.25,0.25,0.25,0.25,8/12/24/32/40/40/40/40/40/40,0.7,2.69
04,S,1,060,L,CB-04-060-1001-S-L,433,52,10,0.135415927,0.00051428,24,-4.85,0.3,66,14.7,5.2,15.19112303,-,-,-,-,,1,-,-,,,0.5847,2.83
04,S,1,060,L,CU-04-060-1001-S-L,438,54,10,0.139415927,0.00053406,20,-4.85,0.3,66,7.4,5.4,15.32278308,-,-,-,-,,1,-,-,,,0.602,5.39
04,H,1,060,L,CU-04-060-1001-H-L,270.75,4,4,0.012566371,1.25664E-05,576,-4.85,0.3,66,7.4,1,4,18,4,-,-,,1,-,-,,,0.6355,-0.85
